cgpa,backlogs,internship_count,aptitude_score,communication_score,internship_quality_score,placement_status,salary,college_tier_Tier 2,college_tier_Tier 3,country_Germany,country_India,country_UK,country_USA,university_ranking_band_300+,university_ranking_band_Top 100,specialization_Cloud,specialization_Core CS,specialization_Cybersecurity,specialization_Data Science,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Other,industry_Tech
7.210789772264848,5,1,78.98358556816389,63.830220742916254,4.500409411078575,0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
7.235379303210795,0,3,63.20623396170675,73.0807330775576,4.804578429319175,1,80208.03309287658,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
6.812473759746943,3,1,70.83079955496788,63.52078987610463,5.198977073930335,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
6.372987467530883,1,1,65.39427614752042,59.78211402666325,6.738345227648877,0,0.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6.447567158146993,1,1,87.87547786409363,75.60964149053612,4.847352568853792,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.267046467615006,1,1,59.411086924618346,79.13944931930561,6.689093831333098,1,36315.452149610544,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
6.334542233415644,2,2,79.98554221240599,63.632865391785245,6.553795586424199,1,98042.98356636747,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6.946257367960516,2,2,63.55418955929459,64.70330189057269,5.206958260068334,0,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
6.427392008711399,1,1,79.27551140256469,70.79740361305655,2.488910483266726,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
7.545641652570096,0,0,63.45902647743008,71.43420258856078,6.504025143937067,1,88867.08771220905,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.189796924268741,0,1,66.0830407668975,56.19952858320519,6.401455285775084,1,120000.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6.535957406903965,1,2,52.96664375300038,45.12683774156349,4.524762076242489,0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
7.191523600428302,3,2,76.04105899102674,47.30364160233522,3.506012939329465,0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
7.399748088242347,0,1,63.656365454547206,60.23407087445087,5.022385343615088,1,120000.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
7.377601816735419,1,2,80.71910922869604,74.17365299596061,5.854934928806169,1,119115.96139633264,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7.0607642143328695,1,1,90.39396609214688,64.63326837406913,3.197095996554098,1,99060.5975199199,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7.594145934687778,1,3,72.33940216117686,53.92050478834635,3.3811991331591056,0,0.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
7.385799162144526,4,0,49.855680518025935,64.56033404818987,9.78249123005087,0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6.0098700621381616,2,1,59.41404221196285,45.31013002255092,2.9903886350068447,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.695324851511419,0,1,85.00575686245527,56.15954712991446,4.147543032155868,1,114653.69626442158,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7.709832669813394,0,3,76.66572047140241,84.29890328000667,7.6351013037113,1,76411.19579897588,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
6.389371116657134,2,1,56.98816750176741,85.9956477033484,3.3616040888571765,1,44350.83693723087,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
7.030350268358082,0,4,91.7476844885667,97.97084718353142,3.459849294871387,1,99499.77077551704,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
7.546663194248856,2,0,85.19930938496206,71.19680903156097,6.569342241086393,0,0.0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False
6.83254894433651,1,0,84.74273573129918,63.70007061839159,2.168763835406483,1,86787.23426011039,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
7.85838243821281,1,1,65.35882360621984,61.495618166122334,4.48308695546139,1,107896.49416976597,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
8.891097995695489,0,1,100.0,63.80573190405706,6.56271939224285,1,120000.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
6.371211173892014,0,1,69.30516010860464,52.332740052546846,7.082643318983874,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
5.89516431747698,1,1,79.3406324534741,64.56300314579882,5.429665586279489,1,35893.70057497926,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
7.2430548764839005,0,1,72.79191590521681,67.09162336932444,5.774920963602864,1,113626.15885535628,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
7.577250004100914,0,2,38.75753080198693,52.37226546413952,5.404487497256655,1,120000.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
6.815306900924185,0,2,62.87544002021855,62.02049776776711,6.903633509160827,0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8.162608530656827,0,1,76.36233166855713,61.262311537717785,7.301996398834336,1,42069.35807022761,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
5.929115360221401,3,1,85.08744365554011,54.77525324427072,5.33737408799883,0,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
7.554334898425289,0,1,40.24673444500536,75.33096466130263,5.431557639523476,1,73132.63832194469,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6.515311343392885,0,3,65.14676592183324,41.87291845554085,3.3983889071075395,1,106800.0667130292,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8.375502324965836,1,2,86.7045804983822,44.309712688272,4.237392005232772,1,108180.03912852,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
8.594012282534495,1,1,54.48812346978743,34.53080171565581,2.6008969328455604,1,61610.66974658093,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.386674729773322,4,0,72.07438675234538,42.13289606505327,4.517080064366147,0,0.0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
6.560354291273136,1,2,68.62875625509356,100.0,3.1821357133119728,1,120000.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
7.687670309583842,3,1,68.05797609879194,92.99648219093052,3.998751962312878,0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
6.6902954801683885,0,2,54.4946140833964,57.02278261205343,6.694014901196739,0,0.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
6.963671025654209,0,3,79.99866310248807,58.723744694765394,6.295001549630968,1,50647.69738275797,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7.020310736433928,2,0,62.47090129326492,57.09943425742384,4.058472589565801,0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5.464261475041875,2,2,65.52653153202553,56.60743395473072,3.941766548442615,0,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
6.98892980312461,0,2,90.07040200472068,85.35467966922971,8.331495487616984,1,109636.04275518974,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
6.448217780748661,1,0,63.93799113196474,72.20809000202254,3.5697540720582626,0,0.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
6.605501742080183,3,3,82.08182403226569,52.53633800026217,5.932804572593911,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8.15490560277505,1,2,53.994812609842064,65.63868401414456,7.665725422553846,1,94510.57300150883,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
5.994794484576595,2,3,90.92508422452394,98.9199989209494,5.047021819829832,1,115540.29364917772,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
7.650564149398382,0,2,58.89122413702013,67.97037781637876,5.809757474999791,1,59731.0953716453,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
6.776829655734553,2,3,58.77640051227389,90.06115085847762,2.3864417275018326,0,0.0,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
6.776191865203333,0,1,67.46176933177856,72.86697352107518,4.322733382986482,1,107808.89062141228,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
7.632297516841369,1,2,68.29694347174784,78.63217213713983,5.463192050458951,1,120000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7.272041035655112,0,2,100.0,48.93590229878748,7.246413505567949,1,101410.82377455044,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
7.456490397775624,0,2,61.35329363897533,83.49794414395912,4.313044977281353,0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.774547728426289,1,1,69.35463442778209,50.500439373355846,5.454536424241507,1,42455.26196464244,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.734953293453342,1,0,66.54678071642417,87.6038974340599,6.793415190960966,1,92555.04257191892,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.5102106123938,0,2,68.84121445053717,64.07553143444588,6.470598850059297,1,76966.92221419493,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
6.131879578753761,0,2,94.66660780295328,37.23878605659176,5.352784963721155,1,92508.5437246637,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
6.339671576016836,1,1,70.65811023689741,65.32716458867081,3.892693465245441,1,110877.0028163302,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9.35927554024698,0,1,57.12030480117714,85.74668198086756,6.511095324614844,1,107943.84275801838,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7.99574366458943,0,1,50.730440499896645,57.65890970862153,5.527461637477352,1,82435.2111140013,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5.919140507033583,1,1,99.65825240613891,94.85798508669598,2.8645667532767267,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.942033634605144,1,0,73.16491542573911,67.90888221128795,4.3726148733981205,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.385492849374793,2,1,80.2371425185731,100.0,5.944412382691877,1,120000.0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
7.437811837902373,0,1,76.92173830303079,61.01805364197813,7.400542360171421,1,117415.31417807825,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7.439107068253891,0,4,64.57256431383715,68.8466000443207,3.9841521725479256,1,107223.64060261358,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
6.796035365157041,1,1,66.15113012935002,65.09581862479605,6.2278992050903765,0,0.0,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
6.899636591997679,1,2,64.08811391911124,68.62708474537767,4.077446276925373,1,62792.437679158655,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7.262303619327486,1,0,57.99654913699386,62.29031060120784,4.993256885797068,0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7.068714405034664,3,3,67.41417797722202,58.38515820862983,4.418356587916454,1,87337.33272620014,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.224559701801972,2,0,67.97912098695501,64.5057032828002,7.373030821915081,0,0.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
6.816160295539845,1,2,35.36989637552124,62.22532219049394,5.917856311580624,1,39025.06051682949,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.318874852591749,1,1,77.68405159608032,54.84257231678749,6.000851720116928,1,91941.67027091136,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
7.1401691351268095,3,2,59.31980174529939,65.30938962325756,3.987670853862644,0,0.0,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
9.388207202082729,0,1,92.51369033420656,81.93168332247993,6.51316990189533,0,0.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
7.293985332379443,2,0,89.37085677643687,67.4840030366246,3.297803342100131,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6.749176251062082,0,0,73.35942046068793,75.94449983863166,1.1230040262953065,0,0.0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
7.7374412015818015,2,3,31.257700341723748,61.74571662571916,4.547153146342907,1,51955.25862218156,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7.38615030976737,0,1,87.01022971048083,85.22397334126798,7.150835637852592,1,91246.62731709544,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7.336075592361473,2,2,72.5926973593039,62.66384069024258,4.485596037291578,0,0.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
7.485480474572537,2,1,53.93938676457023,61.514792329200375,6.145045342940591,1,99701.3540163086,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
8.645234851863634,1,2,86.63039427957997,69.49480901445476,9.434217746562716,1,98097.26014552012,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6.095289251739267,0,0,30.0,59.57395395775191,4.59815191311338,0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7.3789056614491635,1,0,65.66667261992743,82.27393304719838,7.77240571200572,1,120000.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6.258895096014769,2,1,94.5735730316345,52.15264671496153,1.6170043192708223,0,0.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
7.444410117073799,0,1,80.57427503682331,84.78128289011255,4.254586454414098,1,120000.0,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
6.265050790811125,2,2,73.0582017493493,60.75349814158044,5.521899342835932,0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
6.666106549115932,2,2,69.48885370781822,69.50730782064241,4.6988404718271015,0,0.0,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
6.763928068609675,0,2,70.95265927606961,35.31489189000773,5.76610126507709,1,111512.92719665696,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7.780653375475767,2,2,95.92905678712656,58.13679798071862,3.754248759804895,0,0.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
7.734763555153931,0,1,33.47293770229476,80.27351892836275,8.310397555730738,1,82902.491027685,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.003426098842892,2,3,77.86021701930824,85.47113967206487,7.012332442933819,1,91827.091587784,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7.043947288799879,2,1,69.1005453042592,84.77147731572695,6.034884080407769,1,90070.57971453929,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.432336116200662,0,0,72.54997851925131,84.21625435712374,3.3232612443750797,1,65556.24243565636,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
5.9931960714597325,3,2,42.21709815396065,53.31893571194165,4.72574212972691,0,0.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6.826386359660504,0,0,74.74440376213573,100.0,6.535416743784306,1,102439.8343234636,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
6.753213769235344,1,0,56.32549638716484,76.11432517776998,4.057355617334834,1,100287.55497186634,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
8.941373189076419,0,0,85.58196654678112,53.26405666141264,7.871572430376411,1,118254.28804165978,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7.346367860288557,0,2,61.2373612801065,61.86749762205233,5.721355080989175,1,81110.64896109504,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5.89790599939661,3,3,41.05830619548476,49.63185896885822,4.439547889556988,0,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.548180796663246,1,3,48.169196282855935,84.41897941051428,6.318755721908159,1,79060.07902390593,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.817106636343519,2,0,58.363454057848735,76.93627905781563,4.037449189225836,0,0.0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
8.67075421829594,0,1,85.49712053900092,68.17448703531304,5.044161508473088,0,0.0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
5.731213350209633,2,2,63.42786511929692,71.2151000273366,3.793226142718009,0,0.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
5.496060491888764,2,2,80.55188551821621,81.1065209582265,2.132831181060315,1,107711.5370039218,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
8.496772140297425,2,0,54.22468337917049,66.39575981907603,2.328629157412881,0,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
7.311691341896723,3,0,83.35672991875228,41.70687218424116,3.754505320763583,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6.305365814498907,0,4,81.77226944524936,84.11375807134601,3.697440937502831,1,117411.10039925612,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
7.4277032688979485,3,1,78.17635299661782,38.73053246059145,6.116015219179321,0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.891401808786497,2,2,64.55869970212832,78.83724074338997,3.821624824723894,0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7.002700405277729,1,1,64.61470521915166,79.14745448633133,5.95746579143079,1,87208.41270959903,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7.262256938274469,0,1,59.34280194727967,62.63858674392203,2.641987166181856,1,120000.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
7.739416111630263,0,4,77.9118322471669,56.77652130185251,5.722715433355456,1,112359.08478322603,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
6.188883238165969,1,1,72.47748155036798,46.85633772020175,2.566175285707114,0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7.068549729122688,0,1,86.32656723287248,58.62109392208412,4.283816488764877,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6.25966029915233,1,1,45.51275688247818,37.96562183759107,6.217122485816748,1,55567.18385626947,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
7.204307004539453,2,0,71.17899937914004,63.36862634549841,4.560689631973294,0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.283722942109581,3,1,81.53737944856793,78.42188655224804,3.1936729372580515,0,0.0,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
6.673519328671824,1,0,69.98277317831493,36.78427210122443,6.776788258738175,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6.203347684167817,4,3,60.25103037121416,61.44949347691839,6.105667491155985,0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7.520908993458925,0,0,71.54445209561658,82.21159787707992,7.337974682849338,1,101650.95201037147,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7.686760893325332,0,0,81.15606354601314,86.38901040177932,3.3393041126449856,1,95378.70345299091,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6.812303544034069,2,0,78.51724655660576,67.90604749807798,2.2647220622139077,0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7.030590395968023,2,1,82.27442712874203,35.68943448179772,7.275314612865324,0,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
5.8411268682931645,3,1,62.09090890940428,46.90170263736788,2.709221180143264,0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
6.76025868159457,1,0,69.08505243675783,46.66295031593518,4.915966771959562,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
6.959836306366604,1,3,91.08957729732704,78.27935986421636,4.811522385740155,0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
9.09663447282398,0,1,42.65027850115992,77.58428831291602,4.637845916105391,1,56941.863930634965,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
6.1104263793806695,1,2,100.0,55.86603217067209,2.8897062733705794,0,0.0,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
8.17134179100195,0,2,50.4753671047846,72.88290989335614,4.8046496514482975,1,120000.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
7.797487018772646,3,1,66.22798287324503,46.08935380233799,6.6297220551040565,1,56901.90438307459,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
7.224509123592109,0,2,57.00451366501716,59.52371454368093,4.207833032064025,1,89557.80270409281,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.406896387356106,0,3,74.53032407531433,62.63317716487859,3.5760930084475584,1,120000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.29768437808549,2,0,73.5159172527283,65.55701329870587,5.22229355966203,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.311327356534343,2,2,78.28735043931063,45.94359685857415,2.065805206968303,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.957503477585964,4,1,72.50941995826163,71.25797185254285,5.436510793041203,0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7.978855105934902,4,3,62.735537585674784,38.38680088543968,6.208884570083873,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7.877175387048707,2,2,73.61685092898537,46.07740818746532,4.573824310650475,1,35135.37667283804,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6.49945817000303,1,1,82.35972967970852,53.314181591305655,6.063767020981606,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5.944602244320986,2,2,63.75093422130291,78.96717380614945,4.564900529652171,0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
6.837615490083475,0,1,69.47864778359094,71.85350672904691,4.547813224156036,1,92974.5387703432,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.359969148481882,2,2,69.89908707846084,49.53217284497726,3.259240587756613,0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
6.949180340307716,2,2,76.26294994418225,68.40169193983948,6.415744233780281,0,0.0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
7.989950507747311,1,2,69.22763034536928,80.18054667860919,4.581839675819956,1,80627.36621658536,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
6.634158675930568,2,1,84.2224429243722,94.7266940893334,4.497674039653066,0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6.96574129495074,0,2,55.00962201540907,73.59466781720053,6.000406157287344,1,91209.5678192208,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7.046418187846716,1,0,66.37406641303883,73.71528500367306,3.7474555193528425,0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7.6787447057642275,1,2,63.5435076765594,48.79505042537646,4.065280842546961,0,0.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
5.202488532812316,2,0,84.26867712951098,69.11707373716467,4.481043549068492,0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
6.514639764187763,0,4,73.46587620054346,66.53484291867068,2.448775880673732,1,111012.40388160473,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
7.169026953823578,1,3,69.9103173314859,58.055302856208826,5.612149517715839,0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7.960063165141489,2,0,87.5751310520377,42.936308806985394,5.239061331011809,1,116426.5718555022,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6.606478041995036,1,1,84.11214443647624,50.857643664414056,2.379206496852712,1,24320.52970903912,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
5.498757835166501,1,3,55.46416077833073,53.71381521416426,1.3123213791042951,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
7.495769156772909,2,2,56.91867966338335,80.30127183844935,4.32323323989319,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.491710088939497,0,1,81.40196754000229,58.35539959549728,4.241010542096346,1,120000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6.048266672727711,2,1,46.01650417149008,55.95550662441832,6.588770154814761,0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6.50052368822942,2,1,72.64540182432967,40.21034144473701,8.00571183607248,0,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.852379713875321,0,2,76.24448429604361,68.76891330089963,3.68484422759842,0,0.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6.51620426836943,1,2,83.63617122134985,78.94486018971573,3.574839166964214,1,83621.73369663605,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5.235547154320745,3,2,49.55808903670808,36.95123256519,6.613482725229367,0,0.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7.7176529575097055,2,2,66.71160249677398,58.294254005570735,5.779290806062735,1,104488.69533011704,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
8.019900033022978,0,0,53.74763651130506,67.99567769564933,10.0,1,72816.19411472256,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
7.521217593071604,2,0,65.46727076271924,89.298613963311,4.83439745799439,0,0.0,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
6.089851463660146,4,2,77.01660489555768,54.97112084559369,6.203781184558766,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6.838806772841986,0,3,58.19225487241468,82.26008073854965,8.487167287392687,1,100784.48877225952,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
6.994782947816433,1,2,71.6220838972072,53.458975897801785,3.154082725055184,1,101366.03985196982,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7.479035511649528,2,1,66.69316637783182,83.12069836219428,3.69957860348236,0,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.534672390974465,2,2,48.35305744939853,53.989831326106064,5.79066733682124,0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6.412660960977203,2,2,66.37310586746065,65.08308362326923,4.753720159642212,1,76092.68062580863,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
7.065596445130848,0,2,79.91813684366603,74.1249941937362,5.254430197723623,1,116147.20377762904,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
7.365824323692193,0,4,83.13921739640088,30.0,3.9646272115363255,1,78935.69877670798,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.164657857717414,0,1,100.0,30.0,5.301158977085168,0,0.0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
7.563605231859778,1,1,68.76756904204399,78.01979678014938,4.620699929310868,0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7.631245349900415,2,0,52.52674176756045,81.48938126987667,5.997854049894853,1,115411.5460004478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
